GTS_JOB_TITLE_ID,GTS_JOB_TITLE_NAME,GTS_JOB_TITLE_DESCRIPTION,GTS_JOB_TITLE_STATUS
330,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
331,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
332,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
333,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
334,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
335,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
336,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
337,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
338,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
339,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
340,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
341,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
342,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
343,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
344,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
345,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
346,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
347,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
348,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
349,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
350,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
351,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
352,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
353,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
354,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
355,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
356,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
357,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
358,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
359,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
360,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
361,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
362,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
363,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
364,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
365,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
366,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
367,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
368,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
369,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
370,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
371,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
372,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
373,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
374,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
375,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
376,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
377,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
378,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
379,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
380,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
381,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
382,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
383,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
384,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
385,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
386,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
387,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
388,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
389,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
390,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
391,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
392,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
393,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
394,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
395,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
396,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
397,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
398,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
399,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
400,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
401,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
402,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
403,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
404,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
405,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
406,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
407,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
408,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
409,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
410,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
411,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
412,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
413,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
414,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
415,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
416,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
417,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
418,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
419,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
420,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
421,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
422,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
423,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
424,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
425,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
426,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
427,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
428,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
429,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
430,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
431,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
432,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
433,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
434,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
435,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
436,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
437,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
438,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
439,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
440,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
441,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
442,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
443,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
444,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
445,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
446,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
447,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
448,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
449,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
450,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
451,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
452,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
453,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
454,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
455,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
456,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
457,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
458,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
459,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
460,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
461,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
462,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
463,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
464,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
465,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
466,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
467,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
468,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
469,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
470,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
471,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
472,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
473,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
474,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
475,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
476,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
477,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
478,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
479,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
480,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
481,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
482,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
483,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
484,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
485,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
486,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
487,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
488,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
489,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
490,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
491,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
492,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
493,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
494,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
495,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
496,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
497,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
498,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
499,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
500,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
501,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
502,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
503,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
504,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
505,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
506,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
507,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
508,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
509,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
510,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
511,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
512,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
513,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
514,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
515,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
516,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
517,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
518,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
519,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
520,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
521,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
522,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
523,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
524,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
525,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
526,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
527,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
528,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
529,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
530,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
531,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
532,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
533,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
534,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
535,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
536,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
537,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
538,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
539,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
540,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
541,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
542,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
543,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
544,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
545,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
546,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
547,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
548,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
549,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
550,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
551,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
552,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
553,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
554,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
555,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
556,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
557,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
558,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
559,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
560,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
561,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
562,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
563,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
564,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
565,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
566,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
567,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
568,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
569,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
570,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
571,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
572,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
573,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
574,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
575,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
576,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
577,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
578,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
579,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
580,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
581,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
582,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
583,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
584,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
585,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
586,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
587,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
588,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
589,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
590,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
591,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
592,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
593,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
594,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
595,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
596,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
597,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
598,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
599,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
600,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
601,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
602,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
603,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
604,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
605,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
606,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
607,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
608,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
609,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
610,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
611,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
612,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
613,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
614,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
615,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
616,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
617,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
618,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
619,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
620,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
621,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
622,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
623,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
624,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
625,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
626,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
627,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
628,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
629,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
630,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
631,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
632,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
633,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
634,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
635,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
636,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
637,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
638,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
639,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
640,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
641,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
642,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
643,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
644,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
645,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
646,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
647,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
648,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
649,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
650,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
651,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
652,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
653,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
654,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
655,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
656,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
657,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
658,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
