GTS_USER_LANGUAGE_ID,GTS_USER_ID,GTS_LANGUAGE_ID,GTS_USER_LANGUAGE_CAN_READ,GTS_USER_LANGUAGE_CAN_WRITE,GTS_USER_LANGUAGE_CAN_SPEAK,GTS_USER_PROFICIENCY
533,2,980,TRUE,TRUE,FALSE,Intermediate
534,499,759,FALSE,TRUE,TRUE,Fluent
535,647,595,TRUE,FALSE,TRUE,Intermediate
536,931,579,TRUE,FALSE,TRUE,Beginner
537,868,797,TRUE,TRUE,FALSE,Native
538,727,698,TRUE,FALSE,FALSE,Beginner
539,906,9,FALSE,FALSE,TRUE,Beginner
540,439,798,FALSE,TRUE,TRUE,Fluent
541,883,461,FALSE,FALSE,TRUE,Intermediate
542,573,935,TRUE,FALSE,FALSE,Native
543,349,437,FALSE,TRUE,FALSE,Native
544,388,694,TRUE,TRUE,FALSE,Beginner
545,546,484,TRUE,FALSE,FALSE,Intermediate
546,443,931,FALSE,FALSE,TRUE,Fluent
547,877,41,FALSE,TRUE,FALSE,Native
548,374,21,TRUE,TRUE,FALSE,Fluent
549,91,714,TRUE,TRUE,FALSE,Intermediate
550,734,225,FALSE,TRUE,FALSE,Beginner
551,310,342,FALSE,TRUE,TRUE,Beginner
552,392,395,FALSE,TRUE,FALSE,Beginner
553,772,295,FALSE,FALSE,FALSE,Proficient
554,320,948,FALSE,TRUE,TRUE,Fluent
555,846,954,FALSE,FALSE,FALSE,Native
556,34,548,TRUE,TRUE,TRUE,Beginner
557,1000,263,TRUE,FALSE,TRUE,Beginner
558,499,922,TRUE,TRUE,FALSE,Fluent
559,96,322,FALSE,FALSE,FALSE,Native
560,403,258,FALSE,TRUE,TRUE,Fluent
561,220,814,TRUE,FALSE,FALSE,Native
562,331,417,TRUE,TRUE,TRUE,Fluent
563,90,966,FALSE,FALSE,FALSE,Proficient
564,446,281,FALSE,FALSE,FALSE,Native
565,478,239,FALSE,TRUE,FALSE,Intermediate
566,108,121,FALSE,TRUE,FALSE,Beginner
567,426,227,TRUE,FALSE,FALSE,Native
568,579,228,TRUE,FALSE,FALSE,Native
569,338,624,FALSE,FALSE,TRUE,Native
570,348,192,TRUE,FALSE,TRUE,Intermediate
571,135,299,FALSE,TRUE,TRUE,Native
572,745,518,TRUE,FALSE,TRUE,Native
573,690,356,TRUE,FALSE,FALSE,Proficient
574,414,748,FALSE,FALSE,FALSE,Fluent
575,675,316,FALSE,FALSE,TRUE,Beginner
576,122,368,TRUE,FALSE,TRUE,Beginner
577,358,610,TRUE,FALSE,FALSE,Native
578,795,461,FALSE,TRUE,FALSE,Fluent
579,576,326,FALSE,FALSE,TRUE,Fluent
580,379,962,TRUE,FALSE,FALSE,Proficient
581,1,466,TRUE,FALSE,FALSE,Proficient
582,645,33,FALSE,FALSE,TRUE,Beginner
583,988,225,TRUE,FALSE,TRUE,Proficient
584,670,167,FALSE,FALSE,FALSE,Intermediate
585,326,716,FALSE,FALSE,FALSE,Beginner
586,494,475,FALSE,TRUE,TRUE,Fluent
587,599,330,TRUE,FALSE,FALSE,Native
588,659,534,TRUE,FALSE,TRUE,Proficient
589,628,761,FALSE,FALSE,FALSE,Native
590,600,918,FALSE,TRUE,FALSE,Native
591,229,763,TRUE,TRUE,TRUE,Intermediate
592,515,952,FALSE,FALSE,TRUE,Proficient
593,360,495,FALSE,FALSE,TRUE,Intermediate
594,105,798,TRUE,FALSE,TRUE,Native
595,339,419,TRUE,FALSE,TRUE,Fluent
596,671,387,TRUE,TRUE,TRUE,Fluent
597,911,850,TRUE,TRUE,FALSE,Beginner
598,478,187,TRUE,TRUE,TRUE,Beginner
599,824,813,TRUE,FALSE,TRUE,Native
600,358,569,TRUE,TRUE,FALSE,Proficient
601,664,187,FALSE,FALSE,FALSE,Fluent
602,42,110,TRUE,TRUE,FALSE,Beginner
603,674,368,TRUE,TRUE,FALSE,Fluent
604,610,998,TRUE,TRUE,TRUE,Fluent
605,825,865,TRUE,FALSE,TRUE,Proficient
606,898,516,TRUE,TRUE,TRUE,Fluent
607,668,22,FALSE,TRUE,FALSE,Beginner
608,677,999,FALSE,FALSE,FALSE,Proficient
609,337,486,FALSE,FALSE,FALSE,Intermediate
610,617,552,TRUE,TRUE,TRUE,Beginner
611,356,645,FALSE,FALSE,FALSE,Fluent
612,980,784,TRUE,TRUE,TRUE,Beginner
613,534,90,FALSE,TRUE,TRUE,Proficient
614,672,115,TRUE,TRUE,FALSE,Beginner
615,85,244,FALSE,FALSE,TRUE,Intermediate
616,27,737,FALSE,TRUE,TRUE,Intermediate
617,556,84,TRUE,TRUE,FALSE,Beginner
618,259,482,FALSE,TRUE,FALSE,Proficient
619,114,547,TRUE,FALSE,TRUE,Native
620,697,59,TRUE,FALSE,FALSE,Fluent
621,974,349,FALSE,FALSE,TRUE,Intermediate
622,346,226,TRUE,TRUE,FALSE,Fluent
623,117,185,FALSE,FALSE,TRUE,Fluent
624,134,841,FALSE,TRUE,TRUE,Proficient
625,227,734,FALSE,FALSE,TRUE,Native
626,320,872,TRUE,TRUE,FALSE,Beginner
627,449,265,TRUE,TRUE,FALSE,Intermediate
628,251,570,FALSE,TRUE,FALSE,Fluent
629,121,300,FALSE,TRUE,FALSE,Intermediate
630,605,304,TRUE,TRUE,TRUE,Beginner
631,191,427,TRUE,TRUE,TRUE,Native
632,859,62,FALSE,FALSE,TRUE,Native
633,168,451,TRUE,FALSE,TRUE,Native
634,577,722,FALSE,TRUE,FALSE,Proficient
635,422,487,TRUE,TRUE,FALSE,Intermediate
636,563,743,TRUE,TRUE,FALSE,Native
637,725,251,TRUE,FALSE,FALSE,Intermediate
638,14,53,FALSE,TRUE,TRUE,Intermediate
639,598,509,FALSE,FALSE,TRUE,Native
640,206,67,FALSE,FALSE,FALSE,Beginner
641,728,411,TRUE,TRUE,TRUE,Beginner
642,574,45,FALSE,FALSE,TRUE,Proficient
643,155,688,FALSE,FALSE,FALSE,Beginner
644,589,749,FALSE,TRUE,TRUE,Beginner
645,603,88,FALSE,FALSE,TRUE,Beginner
646,624,520,TRUE,FALSE,TRUE,Proficient
647,68,657,TRUE,TRUE,FALSE,Proficient
648,722,607,FALSE,FALSE,FALSE,Fluent
649,882,943,FALSE,TRUE,TRUE,Intermediate
650,511,242,FALSE,FALSE,TRUE,Proficient
651,206,315,FALSE,FALSE,FALSE,Proficient
652,93,20,FALSE,TRUE,TRUE,Native
653,189,299,FALSE,FALSE,FALSE,Intermediate
654,547,432,TRUE,FALSE,TRUE,Proficient
655,281,824,TRUE,TRUE,TRUE,Intermediate
656,45,453,TRUE,TRUE,TRUE,Proficient
657,577,685,FALSE,FALSE,TRUE,Intermediate
658,579,580,TRUE,FALSE,TRUE,Native
659,806,751,FALSE,TRUE,FALSE,Proficient
660,828,850,FALSE,FALSE,FALSE,Fluent
661,364,614,FALSE,TRUE,FALSE,Native
662,982,85,TRUE,FALSE,FALSE,Proficient
663,731,225,FALSE,TRUE,TRUE,Intermediate
664,316,788,TRUE,TRUE,FALSE,Native
665,821,481,TRUE,FALSE,TRUE,Fluent
666,783,716,TRUE,FALSE,TRUE,Proficient
667,415,590,TRUE,TRUE,TRUE,Intermediate
668,989,478,FALSE,TRUE,FALSE,Fluent
669,956,747,FALSE,FALSE,FALSE,Proficient
670,593,929,TRUE,FALSE,FALSE,Native
671,395,270,TRUE,TRUE,TRUE,Fluent
672,526,802,FALSE,FALSE,TRUE,Intermediate
673,909,61,FALSE,FALSE,FALSE,Fluent
674,420,803,TRUE,FALSE,TRUE,Intermediate
675,616,655,TRUE,FALSE,FALSE,Intermediate
676,378,459,FALSE,TRUE,TRUE,Proficient
677,429,39,FALSE,FALSE,FALSE,Intermediate
678,763,845,FALSE,TRUE,TRUE,Beginner
679,674,153,TRUE,FALSE,FALSE,Intermediate
680,694,986,FALSE,TRUE,TRUE,Native
681,557,221,FALSE,TRUE,FALSE,Beginner
682,368,447,FALSE,FALSE,TRUE,Native
683,848,539,TRUE,TRUE,TRUE,Intermediate
684,489,106,TRUE,TRUE,FALSE,Native
685,83,857,TRUE,FALSE,TRUE,Beginner
686,999,742,TRUE,FALSE,TRUE,Native
687,434,466,TRUE,TRUE,TRUE,Native
688,426,798,TRUE,TRUE,FALSE,Proficient
689,839,277,TRUE,FALSE,FALSE,Intermediate
690,444,296,FALSE,TRUE,TRUE,Intermediate
691,493,829,TRUE,TRUE,FALSE,Intermediate
692,87,719,FALSE,FALSE,FALSE,Proficient
693,678,370,TRUE,TRUE,FALSE,Beginner
694,709,447,TRUE,TRUE,FALSE,Beginner
695,889,481,FALSE,FALSE,TRUE,Fluent
696,737,91,FALSE,TRUE,FALSE,Fluent
697,693,153,FALSE,FALSE,TRUE,Intermediate
698,41,430,FALSE,FALSE,FALSE,Intermediate
699,553,945,TRUE,TRUE,TRUE,Proficient
700,279,887,FALSE,TRUE,TRUE,Native
701,755,233,TRUE,TRUE,FALSE,Proficient
702,2,458,FALSE,FALSE,TRUE,Intermediate
703,145,711,TRUE,TRUE,TRUE,Beginner
704,76,538,TRUE,TRUE,TRUE,Beginner
705,67,527,TRUE,FALSE,TRUE,Native
706,101,407,TRUE,FALSE,TRUE,Fluent
707,887,807,FALSE,TRUE,TRUE,Proficient
708,584,654,TRUE,FALSE,FALSE,Proficient
709,666,67,FALSE,TRUE,TRUE,Native
710,554,567,FALSE,FALSE,FALSE,Native
711,153,650,TRUE,TRUE,FALSE,Intermediate
712,19,468,FALSE,TRUE,FALSE,Native
713,215,364,FALSE,FALSE,TRUE,Beginner
714,583,652,FALSE,TRUE,TRUE,Proficient
715,454,631,FALSE,TRUE,FALSE,Intermediate
716,580,248,FALSE,FALSE,FALSE,Fluent
717,269,163,TRUE,TRUE,TRUE,Intermediate
718,833,857,TRUE,FALSE,FALSE,Beginner
719,854,258,FALSE,TRUE,FALSE,Fluent
720,219,97,TRUE,TRUE,TRUE,Intermediate
721,181,121,FALSE,TRUE,TRUE,Native
722,578,26,FALSE,TRUE,FALSE,Beginner
723,498,767,TRUE,TRUE,FALSE,Fluent
724,432,314,FALSE,TRUE,FALSE,Proficient
725,407,445,TRUE,FALSE,FALSE,Beginner
726,443,647,TRUE,FALSE,FALSE,Fluent
727,633,353,TRUE,TRUE,TRUE,Intermediate
728,363,648,FALSE,FALSE,TRUE,Beginner
729,838,388,FALSE,FALSE,FALSE,Proficient
730,485,956,TRUE,FALSE,FALSE,Proficient
731,125,540,FALSE,TRUE,FALSE,Native
732,531,786,FALSE,TRUE,FALSE,Beginner
733,445,323,FALSE,TRUE,FALSE,Beginner
734,434,832,TRUE,TRUE,FALSE,Native
735,849,89,TRUE,TRUE,TRUE,Beginner
736,639,289,FALSE,TRUE,TRUE,Proficient
737,280,225,FALSE,TRUE,TRUE,Intermediate
738,249,858,FALSE,TRUE,FALSE,Intermediate
739,760,68,FALSE,FALSE,TRUE,Proficient
740,19,576,FALSE,FALSE,TRUE,Fluent
741,466,872,FALSE,TRUE,TRUE,Beginner
742,22,926,TRUE,FALSE,FALSE,Proficient
743,162,557,FALSE,FALSE,TRUE,Native
744,552,565,FALSE,TRUE,FALSE,Intermediate
745,594,373,FALSE,FALSE,FALSE,Fluent
746,988,249,FALSE,TRUE,FALSE,Fluent
747,5,108,FALSE,FALSE,TRUE,Fluent
748,566,183,FALSE,FALSE,FALSE,Proficient
749,153,713,TRUE,FALSE,TRUE,Beginner
750,860,521,TRUE,TRUE,TRUE,Proficient
751,702,790,FALSE,FALSE,TRUE,Proficient
752,887,451,TRUE,FALSE,TRUE,Beginner
753,603,893,FALSE,FALSE,TRUE,Fluent
754,161,536,TRUE,FALSE,FALSE,Beginner
755,985,352,TRUE,FALSE,TRUE,Native
756,562,608,FALSE,FALSE,TRUE,Intermediate
757,709,848,TRUE,TRUE,TRUE,Intermediate
758,205,710,TRUE,FALSE,FALSE,Intermediate
759,768,150,TRUE,TRUE,TRUE,Native
760,420,640,FALSE,FALSE,TRUE,Fluent
761,912,180,TRUE,TRUE,TRUE,Native
762,350,771,TRUE,TRUE,FALSE,Fluent
763,979,488,TRUE,FALSE,TRUE,Fluent
764,842,927,TRUE,FALSE,TRUE,Intermediate
765,128,265,FALSE,TRUE,TRUE,Beginner
766,221,776,TRUE,TRUE,FALSE,Intermediate
767,503,479,FALSE,FALSE,FALSE,Proficient
768,107,583,TRUE,FALSE,FALSE,Native
769,606,991,FALSE,TRUE,TRUE,Beginner
770,960,382,TRUE,FALSE,TRUE,Proficient
771,504,539,TRUE,TRUE,TRUE,Beginner
772,719,227,FALSE,TRUE,TRUE,Fluent
773,490,527,TRUE,FALSE,TRUE,Beginner
774,390,58,FALSE,FALSE,TRUE,Fluent
775,522,313,FALSE,TRUE,FALSE,Fluent
776,291,865,FALSE,TRUE,FALSE,Native
777,88,669,TRUE,FALSE,FALSE,Proficient
778,100,9,FALSE,TRUE,TRUE,Beginner
779,219,148,FALSE,TRUE,FALSE,Native
780,155,173,FALSE,TRUE,TRUE,Native
781,103,175,FALSE,TRUE,TRUE,Native
782,791,830,FALSE,FALSE,FALSE,Proficient
783,768,87,FALSE,FALSE,TRUE,Fluent
784,551,968,FALSE,FALSE,FALSE,Proficient
785,764,502,TRUE,TRUE,FALSE,Native
786,5,990,TRUE,FALSE,TRUE,Fluent
787,83,529,TRUE,FALSE,TRUE,Proficient
788,218,577,FALSE,FALSE,TRUE,Proficient
789,79,419,FALSE,TRUE,FALSE,Intermediate
790,186,308,FALSE,FALSE,TRUE,Native
791,723,322,TRUE,TRUE,TRUE,Fluent
792,898,889,FALSE,FALSE,TRUE,Native
793,66,704,TRUE,TRUE,TRUE,Beginner
794,345,515,TRUE,FALSE,TRUE,Proficient
795,670,785,FALSE,FALSE,FALSE,Native
796,801,900,FALSE,FALSE,FALSE,Native
797,394,838,TRUE,FALSE,FALSE,Intermediate
798,668,236,TRUE,FALSE,TRUE,Native
799,246,252,TRUE,FALSE,TRUE,Beginner
800,622,158,TRUE,FALSE,FALSE,Fluent
801,329,217,TRUE,TRUE,FALSE,Beginner
802,209,224,TRUE,TRUE,FALSE,Fluent
803,407,818,TRUE,TRUE,TRUE,Proficient
804,520,200,FALSE,TRUE,TRUE,Fluent
805,560,335,FALSE,TRUE,TRUE,Intermediate
806,103,776,TRUE,FALSE,TRUE,Intermediate
807,186,824,TRUE,TRUE,FALSE,Proficient
808,217,906,FALSE,FALSE,TRUE,Proficient
809,421,743,TRUE,FALSE,TRUE,Intermediate
810,21,871,TRUE,TRUE,FALSE,Beginner
811,115,152,FALSE,FALSE,FALSE,Fluent
812,331,454,TRUE,TRUE,FALSE,Proficient
813,534,536,TRUE,TRUE,TRUE,Proficient
814,580,348,FALSE,FALSE,FALSE,Intermediate
815,942,508,TRUE,TRUE,FALSE,Proficient
816,381,375,FALSE,FALSE,TRUE,Intermediate
817,401,453,TRUE,TRUE,FALSE,Fluent
818,306,566,TRUE,TRUE,TRUE,Intermediate
819,767,336,TRUE,TRUE,FALSE,Intermediate
820,747,694,FALSE,TRUE,TRUE,Fluent
821,874,450,TRUE,FALSE,TRUE,Intermediate
822,200,264,TRUE,FALSE,TRUE,Beginner
823,640,213,TRUE,TRUE,FALSE,Proficient
824,582,339,FALSE,FALSE,TRUE,Fluent
825,153,89,FALSE,FALSE,FALSE,Fluent
826,984,871,FALSE,FALSE,FALSE,Proficient
827,733,136,FALSE,FALSE,TRUE,Fluent
828,75,28,FALSE,FALSE,FALSE,Intermediate
829,305,512,FALSE,TRUE,TRUE,Intermediate
830,440,353,TRUE,FALSE,FALSE,Native
831,889,188,FALSE,FALSE,FALSE,Beginner
832,136,727,TRUE,FALSE,FALSE,Native
833,906,293,FALSE,FALSE,TRUE,Fluent
834,390,665,TRUE,FALSE,TRUE,Beginner
835,479,511,FALSE,FALSE,FALSE,Beginner
836,702,269,TRUE,TRUE,TRUE,Intermediate
837,950,281,TRUE,TRUE,FALSE,Fluent
838,816,243,FALSE,FALSE,TRUE,Beginner
839,826,999,TRUE,FALSE,FALSE,Beginner
840,184,773,TRUE,TRUE,FALSE,Proficient
841,760,353,FALSE,TRUE,TRUE,Beginner
842,768,463,TRUE,TRUE,FALSE,Intermediate
843,352,808,FALSE,TRUE,FALSE,Proficient
844,743,484,TRUE,FALSE,TRUE,Fluent
845,100,288,FALSE,FALSE,FALSE,Proficient
846,944,462,TRUE,TRUE,FALSE,Native
847,639,921,TRUE,TRUE,FALSE,Intermediate
848,876,840,FALSE,FALSE,TRUE,Intermediate
849,824,64,TRUE,TRUE,TRUE,Fluent
850,770,253,TRUE,TRUE,TRUE,Proficient
851,836,664,TRUE,TRUE,FALSE,Proficient
852,177,111,TRUE,TRUE,FALSE,Intermediate
853,557,281,TRUE,FALSE,FALSE,Intermediate
854,803,812,FALSE,TRUE,FALSE,Native
855,666,605,FALSE,FALSE,FALSE,Fluent
856,929,810,TRUE,FALSE,FALSE,Intermediate
857,876,831,FALSE,FALSE,TRUE,Beginner
858,962,123,FALSE,TRUE,FALSE,Proficient
859,994,704,TRUE,FALSE,TRUE,Intermediate
860,778,171,FALSE,TRUE,FALSE,Intermediate
861,867,17,TRUE,FALSE,TRUE,Native
862,718,301,FALSE,TRUE,TRUE,Beginner
863,198,754,FALSE,FALSE,FALSE,Proficient
864,924,498,TRUE,TRUE,TRUE,Intermediate
865,364,140,FALSE,TRUE,TRUE,Native
866,114,754,TRUE,FALSE,FALSE,Beginner
867,873,807,FALSE,FALSE,TRUE,Proficient
868,29,696,FALSE,TRUE,FALSE,Fluent
869,595,826,TRUE,FALSE,FALSE,Intermediate
870,735,914,TRUE,TRUE,TRUE,Beginner
871,413,545,FALSE,TRUE,FALSE,Beginner
872,789,481,FALSE,FALSE,TRUE,Proficient
873,495,330,TRUE,TRUE,TRUE,Fluent
874,690,859,FALSE,TRUE,FALSE,Proficient
875,230,44,FALSE,FALSE,FALSE,Native
876,61,884,TRUE,TRUE,FALSE,Fluent
877,738,519,FALSE,TRUE,FALSE,Native
878,890,965,FALSE,FALSE,TRUE,Native
879,89,642,FALSE,TRUE,TRUE,Intermediate
880,796,144,FALSE,FALSE,TRUE,Intermediate
881,778,280,FALSE,TRUE,FALSE,Beginner
882,161,385,FALSE,FALSE,TRUE,Fluent
883,625,201,TRUE,FALSE,FALSE,Native
884,291,112,FALSE,FALSE,TRUE,Proficient
885,636,23,FALSE,TRUE,FALSE,Intermediate
886,545,625,FALSE,FALSE,TRUE,Beginner
887,156,233,TRUE,TRUE,FALSE,Beginner
888,856,954,TRUE,TRUE,FALSE,Intermediate
889,991,197,TRUE,TRUE,TRUE,Fluent
890,280,781,TRUE,TRUE,TRUE,Proficient
891,488,23,FALSE,FALSE,FALSE,Intermediate
892,970,666,FALSE,TRUE,FALSE,Native
893,749,909,TRUE,TRUE,TRUE,Native
894,706,991,FALSE,TRUE,FALSE,Intermediate
895,733,634,FALSE,FALSE,FALSE,Fluent
896,834,913,TRUE,FALSE,TRUE,Native
897,132,507,TRUE,FALSE,TRUE,Intermediate
898,877,969,TRUE,FALSE,TRUE,Native
899,370,551,FALSE,TRUE,FALSE,Fluent
900,558,756,FALSE,FALSE,TRUE,Native
901,432,656,TRUE,FALSE,FALSE,Fluent
902,840,346,FALSE,TRUE,FALSE,Beginner
903,290,70,FALSE,FALSE,TRUE,Native
904,843,459,FALSE,TRUE,FALSE,Native
905,200,437,FALSE,TRUE,TRUE,Native
906,973,75,TRUE,FALSE,TRUE,Beginner
907,797,587,FALSE,FALSE,FALSE,Fluent
908,317,996,TRUE,FALSE,FALSE,Intermediate
909,147,695,TRUE,TRUE,FALSE,Proficient
910,70,396,FALSE,FALSE,FALSE,Intermediate
911,764,44,FALSE,FALSE,FALSE,Beginner
912,275,347,TRUE,FALSE,FALSE,Intermediate
913,811,614,FALSE,FALSE,FALSE,Native
914,477,132,FALSE,TRUE,TRUE,Fluent
915,865,602,FALSE,TRUE,FALSE,Fluent
916,990,124,FALSE,TRUE,TRUE,Intermediate
917,867,349,TRUE,TRUE,FALSE,Beginner
918,481,271,FALSE,FALSE,TRUE,Native
919,618,743,FALSE,TRUE,FALSE,Beginner
920,248,154,FALSE,FALSE,TRUE,Beginner
921,226,488,FALSE,TRUE,FALSE,Beginner
922,399,964,FALSE,TRUE,FALSE,Beginner
923,707,683,FALSE,FALSE,TRUE,Intermediate
924,142,953,FALSE,TRUE,FALSE,Fluent
925,722,350,TRUE,FALSE,TRUE,Fluent
926,126,257,FALSE,FALSE,TRUE,Intermediate
927,770,394,FALSE,FALSE,TRUE,Intermediate
928,131,386,FALSE,FALSE,TRUE,Proficient
929,820,791,FALSE,FALSE,FALSE,Proficient
930,446,336,TRUE,TRUE,TRUE,Native
931,363,728,FALSE,TRUE,FALSE,Intermediate
932,227,573,TRUE,TRUE,TRUE,Proficient
933,865,950,TRUE,FALSE,FALSE,Intermediate
934,268,924,TRUE,TRUE,TRUE,Fluent
935,673,5,FALSE,FALSE,TRUE,Beginner
936,347,541,TRUE,FALSE,FALSE,Fluent
937,979,143,TRUE,FALSE,TRUE,Beginner
938,519,16,TRUE,FALSE,FALSE,Proficient
939,120,837,FALSE,TRUE,TRUE,Proficient
940,107,281,FALSE,TRUE,TRUE,Beginner
941,977,356,TRUE,FALSE,FALSE,Native
942,21,515,FALSE,TRUE,TRUE,Native
943,737,762,TRUE,FALSE,TRUE,Beginner
944,560,318,FALSE,FALSE,TRUE,Fluent
945,101,646,FALSE,TRUE,FALSE,Beginner
946,118,370,FALSE,FALSE,TRUE,Fluent
947,668,495,TRUE,FALSE,FALSE,Intermediate
948,849,518,FALSE,TRUE,TRUE,Beginner
949,659,929,TRUE,TRUE,TRUE,Beginner
950,101,282,TRUE,TRUE,FALSE,Beginner
951,756,363,FALSE,TRUE,TRUE,Intermediate
952,60,361,TRUE,FALSE,FALSE,Native
953,622,419,TRUE,TRUE,TRUE,Intermediate
954,217,623,FALSE,TRUE,TRUE,Native
955,928,310,TRUE,FALSE,TRUE,Native
956,569,836,TRUE,FALSE,TRUE,Intermediate
957,317,433,FALSE,TRUE,FALSE,Intermediate
958,190,29,FALSE,TRUE,FALSE,Proficient
959,514,671,FALSE,FALSE,TRUE,Beginner
960,691,548,FALSE,TRUE,FALSE,Native
961,257,801,FALSE,FALSE,TRUE,Native
962,416,654,TRUE,TRUE,TRUE,Proficient
963,355,31,FALSE,TRUE,FALSE,Intermediate
964,206,30,TRUE,FALSE,TRUE,Beginner
965,100,135,TRUE,TRUE,TRUE,Beginner
966,544,329,TRUE,TRUE,FALSE,Native
967,555,910,FALSE,TRUE,FALSE,Fluent
968,49,190,FALSE,TRUE,FALSE,Intermediate
969,953,546,TRUE,FALSE,TRUE,Intermediate
970,912,576,TRUE,FALSE,TRUE,Fluent
971,979,930,FALSE,FALSE,TRUE,Native
972,826,303,FALSE,FALSE,TRUE,Fluent
973,407,898,FALSE,TRUE,FALSE,Native
974,808,817,FALSE,FALSE,FALSE,Fluent
975,683,829,FALSE,FALSE,FALSE,Proficient
976,411,490,TRUE,TRUE,FALSE,Fluent
977,998,81,TRUE,TRUE,TRUE,Native
978,188,516,TRUE,TRUE,TRUE,Intermediate
979,505,925,FALSE,TRUE,TRUE,Beginner
980,847,677,FALSE,TRUE,TRUE,Beginner
981,629,899,FALSE,FALSE,TRUE,Beginner
982,472,970,FALSE,TRUE,FALSE,Native
983,971,83,FALSE,TRUE,TRUE,Proficient
984,268,210,TRUE,FALSE,FALSE,Beginner
985,281,349,FALSE,FALSE,TRUE,Intermediate
986,172,146,FALSE,FALSE,TRUE,Beginner
987,481,636,FALSE,FALSE,TRUE,Fluent
988,617,906,TRUE,TRUE,TRUE,Proficient
989,596,643,FALSE,TRUE,FALSE,Beginner
990,336,252,FALSE,FALSE,TRUE,Native
991,129,220,TRUE,FALSE,TRUE,Fluent
992,76,846,FALSE,FALSE,FALSE,Beginner
993,381,536,TRUE,TRUE,TRUE,Proficient
994,48,891,TRUE,TRUE,FALSE,Fluent
995,360,607,FALSE,TRUE,FALSE,Proficient
996,306,395,FALSE,FALSE,TRUE,Fluent
997,45,15,FALSE,FALSE,FALSE,Proficient
998,674,958,FALSE,TRUE,TRUE,Fluent
999,874,379,TRUE,TRUE,FALSE,Native
1000,692,633,FALSE,FALSE,TRUE,Intermediate
